"BehaviorSpace results (NetLogo 6.1.1)"
"model.nlogo"
"vary-sv-compliance"
"11/14/2020 21:25:22:197 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","299","0","299"
"[run number]","duration","initial-infected","allow-exogenous-infections?","exogenous-infection","visual-elements?","min-radius","daily-contacts","p-infect-base","asym-infectiousness","lose-immunity?","min-immunity-duration","recovery-mean","recovery-stdev","death-mean","death-stdev","incubation-mean","incubation-stdev","imposed-lockdown?","lockdown-threshold","lockdown-compliance","shield-vulnerable?","shield-threshold","shield-compliance","personal-protections?","protections-threshold","protections-strength","protections-compliance","test-and-trace?","testtrace-threshold","contact-history-length","test-coverage-sym","test-coverage-asym","contacts-traced","isolation-compliance-tested","isolation-compliance-traced","isolation-symptomatics?","isolation-sym-threshold","isolation-compliance-sym","isolation-duration-case","isolation-duration-contact","min-pxcor","min-pycor","max-pxcor","max-pycor","[step]","count susceptibles","count exposeds","count symptomatics","count asymptomatics","count recovereds","count-locked","num-contacts","lockdown-active?","shielding-active?","protections-active?","get-age-bracket-data ""0-18"" ""infected""","get-age-bracket-data ""19-39"" ""infected""","get-age-bracket-data ""40-49"" ""infected""","get-age-bracket-data ""50-59"" ""infected""","get-age-bracket-data ""60-69"" ""infected""","get-age-bracket-data ""70-79"" ""infected""","get-age-bracket-data ""80+"" ""infected""","get-age-bracket-data ""0-18"" ""dead""","get-age-bracket-data ""19-39"" ""dead""","get-age-bracket-data ""40-49"" ""dead""","get-age-bracket-data ""50-59"" ""dead""","get-age-bracket-data ""60-69"" ""dead""","get-age-bracket-data ""70-79"" ""dead""","get-age-bracket-data ""80+"" ""dead"""
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","37","84343","2001","1429","1783","438","2937","267035","false","true","false","789","1043","481","537","428","228","150","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","44","82398","2518","1905","2258","905","2908","266933","false","true","false","1163","1402","676","733","596","334","180","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","43","80402","3120","2407","2974","1079","2924","266958","false","true","false","1490","1759","865","903","797","420","244","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","46","80457","3022","2399","2757","1331","2887","267006","false","true","false","1438","1826","902","970","729","385","271","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","56","73824","4489","3987","4366","3287","0","269544","false","true","false","2490","3159","1542","1708","1253","947","588","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","50","79051","3344","2746","3117","1700","0","269624","false","true","false","1661","2056","970","1106","818","623","371","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","39","83022","2389","1707","2170","697","2970","266884","false","true","false","1021","1251","609","687","551","260","210","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","37","84021","2101","1480","1872","511","2987","266790","false","true","false","850","1097","519","558","423","272","159","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","45","81962","2636","2010","2373","1001","2908","266914","false","true","false","1234","1487","716","785","627","362","191","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","38","83942","2159","1526","1876","491","2937","267031","false","true","false","835","1116","521","568","460","237","162","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","44","79927","3187","2528","3130","1210","2924","266943","false","true","false","1585","1871","917","950","859","443","261","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","47","79947","3175","2506","2878","1459","2887","267006","false","true","false","1524","1929","946","1025","760","404","290","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","57","73203","4643","4131","4427","3545","0","269541","false","true","false","2598","3272","1615","1756","1298","995","620","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","51","78532","3444","2900","3252","1829","0","269616","false","true","false","1757","2163","1025","1172","858","662","387","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","40","82630","2473","1818","2281","779","2970","266873","false","true","false","1087","1343","651","736","576","287","217","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","38","83675","2157","1578","1997","578","2987","266787","false","true","false","908","1192","552","600","456","290","170","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","46","81532","2748","2090","2490","1119","2907","266903","false","true","false","1312","1563","770","829","662","380","204","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","39","83539","2283","1615","1987","569","2937","267031","false","true","false","904","1205","559","603","485","251","171","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","45","79428","3299","2669","3233","1347","2924","266943","false","true","false","1671","1969","970","1013","904","473","273","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","48","79385","3340","2639","3026","1573","2887","267003","false","true","false","1619","2028","993","1096","798","431","310","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","58","72538","4788","4262","4560","3798","0","269527","false","true","false","2734","3411","1677","1806","1357","1035","654","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","41","82214","2599","1926","2377","865","2970","266852","false","true","false","1153","1427","687","776","617","303","224","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","52","78028","3511","3006","3417","1994","0","269613","false","true","false","1857","2283","1082","1236","905","695","403","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","39","83271","2296","1671","2089","658","2987","266787","false","true","false","967","1261","591","645","484","307","178","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","47","81119","2837","2199","2587","1237","2907","266892","false","true","false","1380","1652","815","883","698","396","220","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","46","78889","3410","2832","3349","1491","2924","266911","false","true","false","1765","2097","1034","1072","948","495","290","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","40","83121","2403","1730","2106","633","2937","267027","false","true","false","962","1290","599","648","522","274","181","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","49","78887","3447","2757","3177","1694","2887","266992","false","true","false","1704","2134","1053","1156","836","458","325","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","59","71932","4838","4379","4702","4084","0","269516","false","true","false","2852","3555","1738","1897","1416","1087","685","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","42","81801","2673","2037","2521","948","2970","266852","false","true","false","1240","1526","723","830","652","320","235","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","53","77478","3674","3111","3509","2178","0","269610","false","true","false","1948","2408","1129","1274","952","716","421","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","40","82872","2410","1771","2191","740","2987","266787","false","true","false","1032","1337","638","686","510","322","193","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","47","78362","3518","2976","3468","1643","2924","266881","false","true","false","1866","2206","1090","1136","1002","518","302","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","48","80704","2908","2312","2708","1346","2907","266892","false","true","false","1446","1755","854","931","742","418","242","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","41","82705","2534","1830","2205","715","2937","267027","false","true","false","1035","1359","636","697","545","292","197","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","50","78390","3522","2882","3336","1832","2887","266989","false","true","false","1799","2258","1110","1213","892","480","336","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","60","71260","4983","4506","4832","4352","0","269477","false","true","false","2963","3679","1808","1967","1489","1131","720","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","43","81325","2827","2144","2634","1050","2970","266849","false","true","false","1318","1602","771","873","690","339","255","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","54","76942","3761","3244","3651","2351","0","269588","false","true","false","2061","2518","1189","1339","993","751","446","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","48","77789","3662","3103","3616","1796","2924","266861","false","true","false","1957","2312","1165","1195","1048","551","321","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","49","80267","2995","2430","2808","1475","2907","266887","false","true","false","1533","1838","920","973","782","432","260","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","41","82493","2488","1860","2317","825","2987","266782","false","true","false","1105","1403","676","733","549","346","207","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","51","77825","3682","3011","3453","1988","2887","266989","false","true","false","1903","2368","1160","1258","955","494","355","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","42","82301","2619","1936","2345","787","2937","267010","false","true","false","1115","1446","671","743","589","308","208","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","61","70647","5035","4612","4980","4652","0","269471","false","true","false","3087","3826","1878","2045","1561","1174","747","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","44","80843","2962","2285","2733","1155","2970","266849","false","true","false","1404","1694","810","923","738","359","267","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","49","77266","3743","3244","3740","1969","2924","266856","false","true","false","2062","2434","1223","1274","1094","572","332","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","55","76392","3870","3369","3782","2531","0","269585","false","true","false","2137","2643","1247","1404","1040","793","474","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","50","79820","3083","2528","2929","1613","2907","266873","false","true","false","1616","1933","965","1021","826","461","275","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","42","82063","2618","1963","2399","940","2987","266778","false","true","false","1164","1479","721","779","590","368","218","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","52","77282","3773","3126","3631","2145","2887","266974","false","true","false","1995","2507","1228","1314","1010","520","371","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","43","81867","2736","2050","2447","886","2937","267006","false","true","false","1176","1541","716","788","628","331","217","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","62","69975","5177","4771","5054","4947","0","269446","false","true","false","3201","3971","1939","2130","1621","1212","774","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","45","80386","3064","2403","2845","1276","2970","266840","false","true","false","1477","1781","868","970","781","384","289","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","50","76727","3816","3376","3888","2154","2924","266832","false","true","false","2160","2557","1284","1355","1144","600","357","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","56","75840","4000","3474","3906","2719","0","269568","false","true","false","2217","2781","1302","1465","1076","825","494","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","51","79350","3191","2652","3049","1729","2907","266862","false","true","false","1713","2025","1010","1065","866","483","297","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","43","81615","2736","2052","2536","1044","2987","266778","false","true","false","1240","1573","767","826","627","384","232","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","53","76725","3890","3276","3750","2316","2887","266960","false","true","false","2093","2627","1286","1377","1066","545","391","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","44","81434","2862","2163","2550","977","2937","266996","false","true","false","1249","1617","748","843","662","353","232","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","63","69259","5318","4912","5183","5251","0","269440","false","true","false","3324","4127","2021","2215","1687","1255","794","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","46","79895","3196","2503","2982","1394","2970","266820","false","true","false","1569","1875","912","1027","812","410","304","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","51","76146","3919","3512","4045","2338","2924","266827","false","true","false","2267","2679","1345","1436","1201","631","376","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","52","78859","3324","2766","3136","1886","2907","266854","false","true","false","1794","2120","1064","1111","904","513","311","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","57","75306","4068","3609","4038","2914","0","269551","false","true","false","2319","2912","1362","1527","1128","860","518","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","44","81204","2793","2182","2668","1133","2987","266778","false","true","false","1311","1669","820","881","676","402","244","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","54","76147","4022","3383","3876","2524","2887","266960","false","true","false","2193","2763","1335","1442","1117","576","405","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","45","81033","2910","2260","2678","1104","2937","266996","false","true","false","1311","1711","792","907","702","386","248","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","64","68624","5371","5053","5310","5557","0","269437","false","true","false","3439","4296","2090","2293","1761","1303","823","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","52","75519","4092","3648","4153","2546","2924","266823","false","true","false","2372","2801","1398","1502","1259","665","392","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","47","79370","3380","2626","3071","1521","2970","266798","false","true","false","1638","1971","960","1074","846","441","320","0","0","0","0","0","0","0"
"12","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","53","78341","3448","2867","3282","2032","2907","266854","false","true","false","1890","2222","1128","1155","946","544","326","0","0","0","0","0","0","0"
"10","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","58","74759","4132","3731","4183","3129","0","269539","false","true","false","2440","3048","1409","1596","1186","892","538","0","0","0","0","0","0","0"
"16","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","45","80729","2935","2317","2762","1236","2987","266764","false","true","false","1387","1756","877","920","723","420","253","0","0","0","0","0","0","0"
"11","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","55","75568","4111","3511","4016","2744","2887","266933","false","true","false","2302","2905","1397","1518","1162","608","429","0","0","0","0","0","0","0"
"14","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","46","80589","2993","2386","2781","1235","2937","266990","false","true","false","1400","1794","842","964","740","408","270","0","0","0","0","0","0","0"
"9","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","65","67936","5482","5204","5432","5856","0","269413","false","true","false","3563","4453","2177","2359","1832","1345","853","0","0","0","0","0","0","0"
"15","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","53","74908","4194","3809","4292","2755","2924","266815","false","true","false","2474","2946","1471","1571","1326","694","416","0","0","0","0","0","0","0"
"13","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","25","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","48","78885","3444","2706","3236","1695","2970","266787","false","true","false","1736","2108","1003","1124","897","467","336","0","0","0","0","0","0","0"
